user_id,sofifa_id,tag
19525,237670,Portugal
19525,237670,SC Braga
19525,237670,Portuguese Liga ZON SAGRES
101481,237670,Early Crosser
101481,237670,Long Shot Taker
101481,237670,Flair
101481,237670,Long Passer
101481,237670,Portugal
101481,237670,SC Braga
101481,237670,Portuguese Liga ZON SAGRES
122548,239953,Speed Dribbler
122548,239953,Technical Dribbler
122548,239953,Brazil
122548,239953,PAOK
122548,239953,Greek Super League
18737,239953,Speed Dribbler
18737,239953,Technical Dribbler
18737,239953,Brazil
18737,239953,PAOK
18737,239953,Greek Super League
1849,239953,Speed Dribbler
1849,239953,Technical Dribbler
1849,239953,Brazil
1849,239953,PAOK
1849,239953,Greek Super League
120113,239953,Technical Dribbler
120113,239953,Speed Dribbler
120113,239953,Brazil
120113,239953,PAOK
120113,239953,Greek Super League
119403,239953,Speed Dribbler
119403,239953,Technical Dribbler
119403,239953,Brazil
119403,239953,PAOK
119403,239953,Greek Super League
29991,240458,Spain
29991,240458,Real Sociedad
29991,240458,Spain Primera Division
86614,240458,Spain
86614,240458,Real Sociedad
86614,240458,Spain Primera Division
60723,240458,Spain
60723,240458,Real Sociedad
60723,240458,Spain Primera Division
51703,240458,Spain
51703,240458,Real Sociedad
51703,240458,Spain Primera Division
26126,240458,Spain
26126,240458,Real Sociedad
26126,240458,Spain Primera Division
100931,241856,Spain
100931,241856,UD Almeria
100931,241856,Spanish Segunda Division
40681,241856,Spain
40681,241856,UD Almeria
40681,241856,Spanish Segunda Division
41725,241856,Spain
41725,241856,UD Almeria
41725,241856,Spanish Segunda Division
69587,241856,Spain
69587,241856,UD Almeria
69587,241856,Spanish Segunda Division
39494,241856,Spain
39494,241856,UD Almeria
39494,241856,Spanish Segunda Division
21276,242664,Outside Foot Shot
21276,242664,Belgium
21276,242664,Milan
21276,242664,Italian Serie A
54767,242664,Outside Foot Shot
54767,242664,Belgium
54767,242664,Milan
54767,242664,Italian Serie A
75269,242664,Outside Foot Shot
75269,242664,Belgium
75269,242664,Milan
75269,242664,Italian Serie A
97703,242664,Outside Foot Shot
97703,242664,Belgium
97703,242664,Milan
97703,242664,Italian Serie A
23014,242664,Outside Foot Shot
23014,242664,Belgium
23014,242664,Milan
23014,242664,Italian Serie A
132029,243001,Romania
132029,243001,Universitatea Craiova
132029,243001,Romanian Liga I
107001,243001,Romania
107001,243001,Universitatea Craiova
107001,243001,Romanian Liga I
79951,243001,Romania
79951,243001,Universitatea Craiova
79951,243001,Romanian Liga I
132194,243001,Romania
132194,243001,Universitatea Craiova
132194,243001,Romanian Liga I
90499,243001,Romania
90499,243001,Universitatea Craiova
90499,243001,Romanian Liga I
99055,245021,Power Header
99055,245021,Outside Foot Shot
99055,245021,Senegal
99055,245021,FC Porto
99055,245021,Portuguese Liga ZON SAGRES
135073,245021,Outside Foot Shot
135073,245021,Power Header
135073,245021,Senegal
135073,245021,FC Porto
135073,245021,Portuguese Liga ZON SAGRES
31192,245021,Power Header
31192,245021,Outside Foot Shot
31192,245021,Senegal
31192,245021,FC Porto
31192,245021,Portuguese Liga ZON SAGRES
11725,245021,Power Header
11725,245021,Outside Foot Shot
11725,245021,Senegal
11725,245021,FC Porto
11725,245021,Portuguese Liga ZON SAGRES
955,245021,Power Header
955,245021,Outside Foot Shot
955,245021,Senegal
955,245021,FC Porto
955,245021,Portuguese Liga ZON SAGRES
70884,245598,Ghana
70884,245598,RCD Mallorca
70884,245598,Spanish Segunda Division
59286,245598,Ghana
59286,245598,RCD Mallorca
59286,245598,Spanish Segunda Division
123419,245598,Ghana
123419,245598,RCD Mallorca
123419,245598,Spanish Segunda Division
106507,245598,Ghana
106507,245598,RCD Mallorca
106507,245598,Spanish Segunda Division
93674,245598,Ghana
93674,245598,RCD Mallorca
93674,245598,Spanish Segunda Division
13643,206561,Solid Player
13643,206561,Comes For Crosses
13643,206561,England
13643,206561,Brighton & Hove Albion
13643,206561,English Premier League
107479,206561,Comes For Crosses
107479,206561,Solid Player
107479,206561,England
107479,206561,Brighton & Hove Albion
107479,206561,English Premier League
3626,206561,Comes For Crosses
3626,206561,Solid Player
3626,206561,England
3626,206561,Brighton & Hove Albion
3626,206561,English Premier League
64028,206561,Solid Player
64028,206561,Comes For Crosses
64028,206561,England
64028,206561,Brighton & Hove Albion
64028,206561,English Premier League
104617,206561,Comes For Crosses
104617,206561,Solid Player
104617,206561,England
104617,206561,Brighton & Hove Albion
104617,206561,English Premier League
68412,221323,Cameroon
68412,221323,FC Red Bull Salzburg
68412,221323,Austrian Football Bundesliga
133835,221323,Cameroon
133835,221323,FC Red Bull Salzburg
133835,221323,Austrian Football Bundesliga
36572,221323,Cameroon
36572,221323,FC Red Bull Salzburg
36572,221323,Austrian Football Bundesliga
2499,221323,Cameroon
2499,221323,FC Red Bull Salzburg
2499,221323,Austrian Football Bundesliga
62163,221323,Cameroon
62163,221323,FC Red Bull Salzburg
62163,221323,Austrian Football Bundesliga
19107,225236,Chile
19107,225236,Universidad Catolica
19107,225236,Chilian Campeonato Nacional
74498,225236,Chile
74498,225236,Universidad Catolica
74498,225236,Chilian Campeonato Nacional
106023,225236,Chile
106023,225236,Universidad Catolica
106023,225236,Chilian Campeonato Nacional
15772,225236,Chile
15772,225236,Universidad Catolica
15772,225236,Chilian Campeonato Nacional
101125,225236,Chile
101125,225236,Universidad Catolica
101125,225236,Chilian Campeonato Nacional
48806,225614,Technical Dribbler
48806,225614,Russia
48806,225614,PFC CSKA Moscow
48806,225614,Russian Premier League
129442,225614,Technical Dribbler
129442,225614,Russia
129442,225614,PFC CSKA Moscow
129442,225614,Russian Premier League
30333,225614,Technical Dribbler
30333,225614,Russia
30333,225614,PFC CSKA Moscow
30333,225614,Russian Premier League
113938,225614,Technical Dribbler
113938,225614,Russia
113938,225614,PFC CSKA Moscow
113938,225614,Russian Premier League
39079,225614,Technical Dribbler
39079,225614,Russia
39079,225614,PFC CSKA Moscow
39079,225614,Russian Premier League
44384,226508,Early Crosser
44384,226508,Scotland
44384,226508,Celtic
44384,226508,Scottish Premiership
123665,226508,Early Crosser
123665,226508,Scotland
123665,226508,Celtic
123665,226508,Scottish Premiership
38443,226508,Early Crosser
38443,226508,Scotland
38443,226508,Celtic
38443,226508,Scottish Premiership
64944,226508,Early Crosser
64944,226508,Scotland
64944,226508,Celtic
64944,226508,Scottish Premiership
126556,226508,Early Crosser
126556,226508,Scotland
126556,226508,Celtic
126556,226508,Scottish Premiership
42745,227884,Speedster
42745,227884,Speed Dribbler
42745,227884,Nigeria
42745,227884,Queens Park Rangers
42745,227884,English League Championship
35317,227884,Speedster
35317,227884,Speed Dribbler
35317,227884,Nigeria
35317,227884,Queens Park Rangers
35317,227884,English League Championship
42527,227884,Speedster
42527,227884,Speed Dribbler
42527,227884,Nigeria
42527,227884,Queens Park Rangers
42527,227884,English League Championship
64579,227884,Speedster
64579,227884,Speed Dribbler
64579,227884,Nigeria
64579,227884,Queens Park Rangers
64579,227884,English League Championship
42548,227884,Speedster
42548,227884,Speed Dribbler
42548,227884,Nigeria
42548,227884,Queens Park Rangers
42548,227884,English League Championship
23517,230681,Italy
23517,230681,Parma
23517,230681,Italian Serie A
80059,230681,Italy
80059,230681,Parma
80059,230681,Italian Serie A
37163,230681,Italy
37163,230681,Parma
37163,230681,Italian Serie A
72616,230681,Italy
72616,230681,Parma
72616,230681,Italian Serie A
94358,230681,Italy
94358,230681,Parma
94358,230681,Italian Serie A
105557,231823,Power Header
105557,231823,Netherlands
105557,231823,FC Utrecht
105557,231823,Holland Eredivisie
110573,231823,Power Header
110573,231823,Netherlands
110573,231823,FC Utrecht
110573,231823,Holland Eredivisie
135630,231823,Power Header
135630,231823,Netherlands
135630,231823,FC Utrecht
135630,231823,Holland Eredivisie
111662,231823,Power Header
111662,231823,Netherlands
111662,231823,FC Utrecht
111662,231823,Holland Eredivisie
107168,231823,Power Header
107168,231823,Netherlands
107168,231823,FC Utrecht
107168,231823,Holland Eredivisie
90721,234078,Technical Dribbler
90721,234078,Belgium
90721,234078,VfB Stuttgart
90721,234078,German 1. Bundesliga
30463,234078,Technical Dribbler
30463,234078,Belgium
30463,234078,VfB Stuttgart
30463,234078,German 1. Bundesliga
134332,234078,Technical Dribbler
134332,234078,Belgium
134332,234078,VfB Stuttgart
134332,234078,German 1. Bundesliga
38059,234078,Technical Dribbler
38059,234078,Belgium
38059,234078,VfB Stuttgart
38059,234078,German 1. Bundesliga
105881,234078,Technical Dribbler
105881,234078,Belgium
105881,234078,VfB Stuttgart
105881,234078,German 1. Bundesliga
125278,234100,Argentina
125278,234100,Club Atletico Colon
125278,234100,Argentina Primera Division
86993,234100,Argentina
86993,234100,Club Atletico Colon
86993,234100,Argentina Primera Division
38816,234100,Argentina
38816,234100,Club Atletico Colon
38816,234100,Argentina Primera Division
121105,234100,Argentina
121105,234100,Club Atletico Colon
121105,234100,Argentina Primera Division
34851,234100,Argentina
34851,234100,Club Atletico Colon
34851,234100,Argentina Primera Division
109142,235407,Germany
109142,235407,1. FC Koln
109142,235407,German 1. Bundesliga
18876,235407,Germany
18876,235407,1. FC Koln
18876,235407,German 1. Bundesliga
106533,235407,Germany
106533,235407,1. FC Koln
106533,235407,German 1. Bundesliga
47101,235407,Germany
47101,235407,1. FC Koln
47101,235407,German 1. Bundesliga
51061,235407,Germany
51061,235407,1. FC Koln
51061,235407,German 1. Bundesliga
6988,236474,Speed Dribbler
6988,236474,Sierra Leone
6988,236474,RSC Anderlecht
6988,236474,Belgian Jupiler Pro League
33722,236474,Speed Dribbler
33722,236474,Sierra Leone
33722,236474,RSC Anderlecht
33722,236474,Belgian Jupiler Pro League
53282,236474,Speed Dribbler
53282,236474,Sierra Leone
53282,236474,RSC Anderlecht
53282,236474,Belgian Jupiler Pro League
114204,236474,Speed Dribbler
114204,236474,Sierra Leone
114204,236474,RSC Anderlecht
114204,236474,Belgian Jupiler Pro League
100620,236474,Speed Dribbler
100620,236474,Sierra Leone
100620,236474,RSC Anderlecht
100620,236474,Belgian Jupiler Pro League
91625,236518,Long Shot Taker
91625,236518,France
91625,236518,AS Saint-Etienne
91625,236518,French Ligue 1
137417,236518,Long Shot Taker
137417,236518,France
137417,236518,AS Saint-Etienne
137417,236518,French Ligue 1
111787,236518,Long Shot Taker
111787,236518,France
111787,236518,AS Saint-Etienne
111787,236518,French Ligue 1
12485,236518,Long Shot Taker
12485,236518,France
12485,236518,AS Saint-Etienne
12485,236518,French Ligue 1
115260,236518,Long Shot Taker
115260,236518,France
115260,236518,AS Saint-Etienne
115260,236518,French Ligue 1
115994,237156,Senegal
115994,237156,PAOK
115994,237156,Greek Super League
71059,237156,Senegal
71059,237156,PAOK
71059,237156,Greek Super League
15522,237156,Senegal
15522,237156,PAOK
15522,237156,Greek Super League
64714,237156,Senegal
64714,237156,PAOK
64714,237156,Greek Super League
126572,237156,Senegal
126572,237156,PAOK
126572,237156,Greek Super League
51194,239845,Greece
51194,239845,AEK Athens
51194,239845,Greek Super League
15841,239845,Greece
15841,239845,AEK Athens
15841,239845,Greek Super League
11623,239845,Greece
11623,239845,AEK Athens
11623,239845,Greek Super League
58573,239845,Greece
58573,239845,AEK Athens
58573,239845,Greek Super League
35072,239845,Greece
35072,239845,AEK Athens
35072,239845,Greek Super League
53849,242380,Canada
53849,242380,FC Pacos de Ferreira
53849,242380,Portuguese Liga ZON SAGRES
946,242380,Canada
946,242380,FC Pacos de Ferreira
946,242380,Portuguese Liga ZON SAGRES
94312,242380,Canada
94312,242380,FC Pacos de Ferreira
94312,242380,Portuguese Liga ZON SAGRES
2941,242380,Canada
2941,242380,FC Pacos de Ferreira
2941,242380,Portuguese Liga ZON SAGRES
53753,242380,Canada
53753,242380,FC Pacos de Ferreira
53753,242380,Portuguese Liga ZON SAGRES
129255,246836,Germany
129255,246836,DSC Arminia Bielefeld
129255,246836,German 1. Bundesliga
49069,246836,Germany
49069,246836,DSC Arminia Bielefeld
49069,246836,German 1. Bundesliga
112632,246836,Germany
112632,246836,DSC Arminia Bielefeld
112632,246836,German 1. Bundesliga
109005,246836,Germany
109005,246836,DSC Arminia Bielefeld
109005,246836,German 1. Bundesliga
2648,246836,Germany
2648,246836,DSC Arminia Bielefeld
2648,246836,German 1. Bundesliga
51416,253150,Flair
51416,253150,Technical Dribbler
51416,253150,Belgium
51416,253150,Willem II
51416,253150,Holland Eredivisie
28124,253150,Flair
28124,253150,Technical Dribbler
28124,253150,Belgium
28124,253150,Willem II
28124,253150,Holland Eredivisie
65159,253150,Technical Dribbler
65159,253150,Flair
65159,253150,Belgium
65159,253150,Willem II
65159,253150,Holland Eredivisie
84917,253150,Technical Dribbler
84917,253150,Flair
84917,253150,Belgium
84917,253150,Willem II
84917,253150,Holland Eredivisie
118125,253150,Flair
118125,253150,Technical Dribbler
118125,253150,Belgium
118125,253150,Willem II
118125,253150,Holland Eredivisie
92553,253727,Czech Republic
92553,253727,SK Slavia Praha
92553,253727,Czech Republic Gambrinus Liga
85396,253727,Czech Republic
85396,253727,SK Slavia Praha
85396,253727,Czech Republic Gambrinus Liga
127733,253727,Czech Republic
127733,253727,SK Slavia Praha
127733,253727,Czech Republic Gambrinus Liga
115981,253727,Czech Republic
115981,253727,SK Slavia Praha
115981,253727,Czech Republic Gambrinus Liga
57700,253727,Czech Republic
57700,253727,SK Slavia Praha
57700,253727,Czech Republic Gambrinus Liga
36393,256343,Brazil
36393,256343,OGC Nice
36393,256343,French Ligue 1
95855,256343,Brazil
95855,256343,OGC Nice
95855,256343,French Ligue 1
123015,256343,Brazil
123015,256343,OGC Nice
123015,256343,French Ligue 1
25357,256343,Brazil
25357,256343,OGC Nice
25357,256343,French Ligue 1
61858,256343,Brazil
61858,256343,OGC Nice
61858,256343,French Ligue 1
77558,213017,Leadership
77558,213017,England
77558,213017,Preston North End
77558,213017,English League Championship
10754,213017,Leadership
10754,213017,England
10754,213017,Preston North End
10754,213017,English League Championship
1902,213017,Leadership
1902,213017,England
1902,213017,Preston North End
1902,213017,English League Championship
73572,213017,Leadership
73572,213017,England
73572,213017,Preston North End
73572,213017,English League Championship
100652,213017,Leadership
100652,213017,England
100652,213017,Preston North End
100652,213017,English League Championship
92653,215363,Italy
92653,215363,Benevento
92653,215363,Italian Serie A
41561,215363,Italy
41561,215363,Benevento
41561,215363,Italian Serie A
41486,215363,Italy
41486,215363,Benevento
41486,215363,Italian Serie A
118640,215363,Italy
118640,215363,Benevento
118640,215363,Italian Serie A
123214,215363,Italy
123214,215363,Benevento
123214,215363,Italian Serie A
83852,220048,Italy
83852,220048,Udinese
83852,220048,Italian Serie A
99124,220048,Italy
99124,220048,Udinese
99124,220048,Italian Serie A
119921,220048,Italy
119921,220048,Udinese
119921,220048,Italian Serie A
45287,220048,Italy
45287,220048,Udinese
45287,220048,Italian Serie A
34388,220048,Italy
34388,220048,Udinese
34388,220048,Italian Serie A
66055,220198,Playmaker
66055,220198,Kosovo
66055,220198,Dijon FCO
66055,220198,French Ligue 1
6110,220198,Playmaker
6110,220198,Kosovo
6110,220198,Dijon FCO
6110,220198,French Ligue 1
65364,220198,Playmaker
65364,220198,Kosovo
65364,220198,Dijon FCO
65364,220198,French Ligue 1
83718,220198,Playmaker
83718,220198,Kosovo
83718,220198,Dijon FCO
83718,220198,French Ligue 1
61438,220198,Playmaker
61438,220198,Kosovo
61438,220198,Dijon FCO
61438,220198,French Ligue 1
7289,221860,Ecuador
7289,221860,FC Augsburg
7289,221860,German 1. Bundesliga
106995,221860,Ecuador
106995,221860,FC Augsburg
106995,221860,German 1. Bundesliga
14655,221860,Ecuador
14655,221860,FC Augsburg
14655,221860,German 1. Bundesliga
92829,221860,Ecuador
92829,221860,FC Augsburg
92829,221860,German 1. Bundesliga
110466,221860,Ecuador
110466,221860,FC Augsburg
110466,221860,German 1. Bundesliga
116390,222352,Switzerland
116390,222352,Celtic
116390,222352,Scottish Premiership
25137,222352,Switzerland
25137,222352,Celtic
25137,222352,Scottish Premiership
127247,222352,Switzerland
127247,222352,Celtic
127247,222352,Scottish Premiership
63845,222352,Switzerland
63845,222352,Celtic
63845,222352,Scottish Premiership
126782,222352,Switzerland
126782,222352,Celtic
126782,222352,Scottish Premiership
38116,223033,Spain
38116,223033,1. FC Koln
38116,223033,German 1. Bundesliga
115839,223033,Spain
115839,223033,1. FC Koln
115839,223033,German 1. Bundesliga
125838,223033,Spain
125838,223033,1. FC Koln
125838,223033,German 1. Bundesliga
127034,223033,Spain
127034,223033,1. FC Koln
127034,223033,German 1. Bundesliga
76986,223033,Spain
76986,223033,1. FC Koln
76986,223033,German 1. Bundesliga
1608,223143,Switzerland
1608,223143,BSC Young Boys
1608,223143,Swiss Super League
43543,223143,Switzerland
43543,223143,BSC Young Boys
43543,223143,Swiss Super League
26373,223143,Switzerland
26373,223143,BSC Young Boys
26373,223143,Swiss Super League
16635,223143,Switzerland
16635,223143,BSC Young Boys
16635,223143,Swiss Super League
80696,223143,Switzerland
80696,223143,BSC Young Boys
80696,223143,Swiss Super League
31776,226285,Mexico
31776,226285,Guadalajara
31776,226285,Mexican Liga MX
126678,226285,Mexico
126678,226285,Guadalajara
126678,226285,Mexican Liga MX
114501,226285,Mexico
114501,226285,Guadalajara
114501,226285,Mexican Liga MX
47062,226285,Mexico
47062,226285,Guadalajara
47062,226285,Mexican Liga MX
63604,226285,Mexico
63604,226285,Guadalajara
63604,226285,Mexican Liga MX
56609,227732,Speed Dribbler
56609,227732,Flair
56609,227732,Greece
56609,227732,Stade de Reims
56609,227732,French Ligue 1
49206,227732,Speed Dribbler
49206,227732,Flair
49206,227732,Greece
49206,227732,Stade de Reims
49206,227732,French Ligue 1
134594,227732,Flair
134594,227732,Speed Dribbler
134594,227732,Greece
134594,227732,Stade de Reims
134594,227732,French Ligue 1
12449,227732,Flair
12449,227732,Speed Dribbler
12449,227732,Greece
12449,227732,Stade de Reims
12449,227732,French Ligue 1
104379,227732,Flair
104379,227732,Speed Dribbler
104379,227732,Greece
104379,227732,Stade de Reims
104379,227732,French Ligue 1
38223,228279,Comes For Crosses
38223,228279,Netherlands
38223,228279,FC Twente
38223,228279,Holland Eredivisie
99700,228279,Comes For Crosses
99700,228279,Netherlands
99700,228279,FC Twente
99700,228279,Holland Eredivisie
94730,228279,Comes For Crosses
94730,228279,Netherlands
94730,228279,FC Twente
94730,228279,Holland Eredivisie
22834,228279,Comes For Crosses
22834,228279,Netherlands
22834,228279,FC Twente
22834,228279,Holland Eredivisie
117443,228279,Comes For Crosses
117443,228279,Netherlands
117443,228279,FC Twente
117443,228279,Holland Eredivisie
89270,228321,Long Throw-in
89270,228321,Dives Into Tackles
89270,228321,Spain
89270,228321,AS Saint-Etienne
89270,228321,French Ligue 1
48022,228321,Long Throw-in
48022,228321,Dives Into Tackles
48022,228321,Spain
48022,228321,AS Saint-Etienne
48022,228321,French Ligue 1
47116,228321,Long Throw-in
47116,228321,Dives Into Tackles
47116,228321,Spain
47116,228321,AS Saint-Etienne
47116,228321,French Ligue 1
138288,228321,Long Throw-in
138288,228321,Dives Into Tackles
138288,228321,Spain
138288,228321,AS Saint-Etienne
138288,228321,French Ligue 1
134508,228321,Dives Into Tackles
134508,228321,Long Throw-in
134508,228321,Spain
134508,228321,AS Saint-Etienne
134508,228321,French Ligue 1
122984,229476,Germany
122984,229476,VfB Stuttgart
122984,229476,German 1. Bundesliga
35332,229476,Germany
35332,229476,VfB Stuttgart
35332,229476,German 1. Bundesliga
133849,229476,Germany
133849,229476,VfB Stuttgart
133849,229476,German 1. Bundesliga
685,229476,Germany
685,229476,VfB Stuttgart
685,229476,German 1. Bundesliga
71287,229476,Germany
71287,229476,VfB Stuttgart
71287,229476,German 1. Bundesliga
135341,229699,Playmaker
135341,229699,Early Crosser
135341,229699,Technical Dribbler
135341,229699,Speed Dribbler
135341,229699,Long Shot Taker
135341,229699,Colombia
135341,229699,Club America
135341,229699,Mexican Liga MX
94160,229699,Long Shot Taker
94160,229699,Playmaker
94160,229699,Early Crosser
94160,229699,Speed Dribbler
94160,229699,Technical Dribbler
94160,229699,Colombia
94160,229699,Club America
94160,229699,Mexican Liga MX
76819,229699,Technical Dribbler
76819,229699,Playmaker
76819,229699,Early Crosser
76819,229699,Long Shot Taker
76819,229699,Speed Dribbler
76819,229699,Colombia
76819,229699,Club America
76819,229699,Mexican Liga MX
6008,229699,Playmaker
6008,229699,Speed Dribbler
6008,229699,Technical Dribbler
6008,229699,Early Crosser
6008,229699,Long Shot Taker
6008,229699,Colombia
6008,229699,Club America
6008,229699,Mexican Liga MX
4951,229699,Technical Dribbler
4951,229699,Long Shot Taker
4951,229699,Speed Dribbler
4951,229699,Early Crosser
4951,229699,Playmaker
4951,229699,Colombia
4951,229699,Club America
4951,229699,Mexican Liga MX
17316,230708,Leadership
17316,230708,Team Player
17316,230708,England
17316,230708,Nottingham Forest
17316,230708,English League Championship
94995,230708,Team Player
94995,230708,Leadership
94995,230708,England
94995,230708,Nottingham Forest
94995,230708,English League Championship
20973,230708,Leadership
20973,230708,Team Player
20973,230708,England
20973,230708,Nottingham Forest
20973,230708,English League Championship
76050,230708,Team Player
76050,230708,Leadership
76050,230708,England
76050,230708,Nottingham Forest
76050,230708,English League Championship
129213,230708,Leadership
129213,230708,Team Player
129213,230708,England
129213,230708,Nottingham Forest
129213,230708,English League Championship
54101,231240,Acrobat
54101,231240,Speed Dribbler
54101,231240,Flair
54101,231240,Technical Dribbler
54101,231240,Turkey
54101,231240,RC Celta
54101,231240,Spain Primera Division
102386,231240,Acrobat
102386,231240,Flair
102386,231240,Speed Dribbler
102386,231240,Technical Dribbler
102386,231240,Turkey
102386,231240,RC Celta
102386,231240,Spain Primera Division
36963,231240,Acrobat
36963,231240,Technical Dribbler
36963,231240,Speed Dribbler
36963,231240,Flair
36963,231240,Turkey
36963,231240,RC Celta
36963,231240,Spain Primera Division
72913,231240,Acrobat
72913,231240,Technical Dribbler
72913,231240,Flair
72913,231240,Speed Dribbler
72913,231240,Turkey
72913,231240,RC Celta
72913,231240,Spain Primera Division
101971,231240,Acrobat
101971,231240,Speed Dribbler
101971,231240,Technical Dribbler
101971,231240,Flair
101971,231240,Turkey
101971,231240,RC Celta
101971,231240,Spain Primera Division
28017,231524,Long Passer
28017,231524,Long Shot Taker
28017,231524,Argentina
28017,231524,Club Atletico Talleres
28017,231524,Argentina Primera Division
17,231524,Long Passer
17,231524,Long Shot Taker
17,231524,Argentina
17,231524,Club Atletico Talleres
17,231524,Argentina Primera Division
63308,231524,Long Passer
63308,231524,Long Shot Taker
63308,231524,Argentina
63308,231524,Club Atletico Talleres
63308,231524,Argentina Primera Division
20525,231524,Long Passer
20525,231524,Long Shot Taker
20525,231524,Argentina
20525,231524,Club Atletico Talleres
20525,231524,Argentina Primera Division
114607,231524,Long Shot Taker
114607,231524,Long Passer
114607,231524,Argentina
114607,231524,Club Atletico Talleres
114607,231524,Argentina Primera Division
100325,231588,Spain
100325,231588,RCD Mallorca
100325,231588,Spanish Segunda Division
125549,231588,Spain
125549,231588,RCD Mallorca
125549,231588,Spanish Segunda Division
32259,231588,Spain
32259,231588,RCD Mallorca
32259,231588,Spanish Segunda Division
117401,231588,Spain
117401,231588,RCD Mallorca
117401,231588,Spanish Segunda Division
53770,231588,Spain
53770,231588,RCD Mallorca
53770,231588,Spanish Segunda Division
25343,231745,Injury Prone
25343,231745,Belgium
25343,231745,RSC Anderlecht
25343,231745,Belgian Jupiler Pro League
22194,231745,Injury Prone
22194,231745,Belgium
22194,231745,RSC Anderlecht
22194,231745,Belgian Jupiler Pro League
39630,231745,Injury Prone
39630,231745,Belgium
39630,231745,RSC Anderlecht
39630,231745,Belgian Jupiler Pro League
56919,231745,Injury Prone
56919,231745,Belgium
56919,231745,RSC Anderlecht
56919,231745,Belgian Jupiler Pro League
39998,231745,Injury Prone
39998,231745,Belgium
39998,231745,RSC Anderlecht
39998,231745,Belgian Jupiler Pro League
87286,233314,Long Passer
87286,233314,United States
87286,233314,DC United
87286,233314,USA Major League Soccer
122866,233314,Long Passer
122866,233314,United States
122866,233314,DC United
122866,233314,USA Major League Soccer
49262,233314,Long Passer
49262,233314,United States
49262,233314,DC United
49262,233314,USA Major League Soccer
38313,233314,Long Passer
38313,233314,United States
38313,233314,DC United
38313,233314,USA Major League Soccer
131696,233314,Long Passer
131696,233314,United States
131696,233314,DC United
131696,233314,USA Major League Soccer
62201,233732,Speedster
62201,233732,Flair
62201,233732,Nigeria
62201,233732,Club Brugge KV
62201,233732,Belgian Jupiler Pro League
62181,233732,Speedster
62181,233732,Flair
62181,233732,Nigeria
62181,233732,Club Brugge KV
62181,233732,Belgian Jupiler Pro League
106530,233732,Speedster
106530,233732,Flair
106530,233732,Nigeria
106530,233732,Club Brugge KV
106530,233732,Belgian Jupiler Pro League
4563,233732,Speedster
4563,233732,Flair
4563,233732,Nigeria
4563,233732,Club Brugge KV
4563,233732,Belgian Jupiler Pro League
71192,233732,Speedster
71192,233732,Flair
71192,233732,Nigeria
71192,233732,Club Brugge KV
71192,233732,Belgian Jupiler Pro League
81918,235522,Technical Dribbler
81918,235522,Spain
81918,235522,RCD Mallorca
81918,235522,Spanish Segunda Division
62339,235522,Technical Dribbler
62339,235522,Spain
62339,235522,RCD Mallorca
62339,235522,Spanish Segunda Division
8579,235522,Technical Dribbler
8579,235522,Spain
8579,235522,RCD Mallorca
8579,235522,Spanish Segunda Division
3383,235522,Technical Dribbler
3383,235522,Spain
3383,235522,RCD Mallorca
3383,235522,Spanish Segunda Division
9316,235522,Technical Dribbler
9316,235522,Spain
9316,235522,RCD Mallorca
9316,235522,Spanish Segunda Division
26229,236466,Early Crosser
26229,236466,Long Throw-in
26229,236466,France
26229,236466,Racing Club de Lens
26229,236466,French Ligue 1
29503,236466,Long Throw-in
29503,236466,Early Crosser
29503,236466,France
29503,236466,Racing Club de Lens
29503,236466,French Ligue 1
41782,236466,Early Crosser
41782,236466,Long Throw-in
41782,236466,France
41782,236466,Racing Club de Lens
41782,236466,French Ligue 1
138458,236466,Long Throw-in
138458,236466,Early Crosser
138458,236466,France
138458,236466,Racing Club de Lens
138458,236466,French Ligue 1
6531,236466,Long Throw-in
6531,236466,Early Crosser
6531,236466,France
6531,236466,Racing Club de Lens
6531,236466,French Ligue 1
30984,238621,Brazil
30984,238621,Udinese
30984,238621,Italian Serie A
125205,238621,Brazil
125205,238621,Udinese
125205,238621,Italian Serie A
137046,238621,Brazil
137046,238621,Udinese
137046,238621,Italian Serie A
93428,238621,Brazil
93428,238621,Udinese
93428,238621,Italian Serie A
111645,238621,Brazil
111645,238621,Udinese
111645,238621,Italian Serie A
87426,239380,Outside Foot Shot
87426,239380,Flair
87426,239380,Technical Dribbler
87426,239380,Netherlands
87426,239380,Ajax
87426,239380,Holland Eredivisie
102504,239380,Outside Foot Shot
102504,239380,Flair
102504,239380,Technical Dribbler
102504,239380,Netherlands
102504,239380,Ajax
102504,239380,Holland Eredivisie
59594,239380,Outside Foot Shot
59594,239380,Technical Dribbler
59594,239380,Flair
59594,239380,Netherlands
59594,239380,Ajax
59594,239380,Holland Eredivisie
23228,239380,Outside Foot Shot
23228,239380,Flair
23228,239380,Technical Dribbler
23228,239380,Netherlands
23228,239380,Ajax
23228,239380,Holland Eredivisie
64501,239380,Outside Foot Shot
64501,239380,Flair
64501,239380,Technical Dribbler
64501,239380,Netherlands
64501,239380,Ajax
64501,239380,Holland Eredivisie
87490,239452,France
87490,239452,Stade Brestois 29
87490,239452,French Ligue 1
61883,239452,France
61883,239452,Stade Brestois 29
61883,239452,French Ligue 1
15401,239452,France
15401,239452,Stade Brestois 29
15401,239452,French Ligue 1
25081,239452,France
25081,239452,Stade Brestois 29
25081,239452,French Ligue 1
69295,239452,France
69295,239452,Stade Brestois 29
